ID_Objet;Item_Weight;ID_Fat_Content;Item_Visibility;ID_Item_Type;Item_MRP;ID_Outlet_Identifier;Outlet_Establishment_Year;ID_Outlet_Size;ID_Outlet_Location_Type;ID_Outlet_Type;Item_Outlet_Sales
372;6.825;2;0.078057026;4;154.5998;1;1998;3;3;1;153.7998
983;6.78;2;0.140955857;1;92.212;3;2007;3;2;2;4101.328
1122;16.0;2;0.107186944;1;181.9634;4;2009;2;3;3;3453.5046
378;15.0;1;0.153960209;16;105.9938;5;2004;4;2;2;1179.1318
1288;7.39;1;0.093160853;10;251.3066;4;2009;2;3;3;1004.0264
410;17.6;1;0.05629192;6;42.5454;7;1997;4;1;2;419.454
899;12.65;2;0.15604396;7;239.6538;7;1997;4;1;2;3845.6608
1220;17.85;1;0.044463491;14;127.102;7;1997;4;1;2;2024.032
272;11.15;2;0.00827301;5;150.4708;2;1987;1;3;2;1956.1204
117;15.7;1;0.030697825;8;42.877;5;2004;4;2;2;1168.479
1448;14.65;1;0.06396817760952248;12;56.4614;1;1998;3;3;1;55.2614
606;18.25;1;0.012300013;7;160.4894;6;2002;3;2;2;3073.9986
1249;20.7;2;0.06396817760952248;1;98.7042;3;2007;3;2;2;1884.8798
950;15.85;1;0.057313443;14;53.3956;7;1997;4;1;2;1364.89
666;6.575;2;0.075625152;2;145.7444;8;1999;2;1;2;3193.1768
1444;17.75;1;0.030568919;12;177.866;6;2002;3;2;2;2336.958
390;16.7;2;0.120137953;7;181.2976;3;2007;3;2;2;3078.6592
1409;10.85;1;0.028679894;10;115.1808;7;1997;4;1;2;2109.2544
292;10.0;1;0.099804623;14;113.7544;8;1999;2;1;2;3243.7776
976;13.65;2;0.044526443;11;37.9532;1;1998;3;3;1;71.9064
222;19.0;2;0.162882227;6;46.8718;1;1998;3;3;1;189.0872
1239;9.6;2;0.022404493;2;102.499;3;2007;3;2;2;2579.975
963;12.0;1;0.075975642;1;124.1388;3;2007;3;2;2;1486.0656
351;5.925;2;0.09644909;5;43.8086;5;2004;4;2;2;312.2602
1451;13.0;1;0.041816615;10;254.5014;5;2004;4;2;2;4845.0266
888;8.18;2;0.08286768900000001;6;58.5588;3;2007;3;2;2;171.7764
450;12.8;1;0.076214289;7;96.541;6;2002;3;2;2;1834.279
1094;19.2;1;0.124301968;4;89.7488;6;2002;3;2;2;2082.6224
1189;14.5;2;0.097201128;14;159.4262;7;1997;4;1;2;2705.1454
367;5.19;1;0.042861968;6;196.811;3;2007;3;2;2;3731.809
426;13.3;2;0.0713931;7;61.0536;2;1987;1;3;2;1592.5936
1273;19.6;1;0.041256807;10;88.8514;2;1987;1;3;2;2125.2336
975;17.75;1;0.034746076;5;248.275;5;2004;4;2;2;998.7
981;12.35;1;0.093441604;14;119.1124;8;1999;2;1;2;3673.8844
1512;14.35;1;0.017024598000000002;9;109.8228;2;1987;1;3;2;2099.9332
1206;6.365;1;0.007363189;6;63.2536;6;2002;3;2;2;1225.072
1446;14.75;1;0.032862976;9;238.6906;2;1987;1;3;2;4278.4308
248;12.15;1;0.015484763;6;211.9928;8;1999;2;1;2;631.1784
1551;6.59;1;0.026163192;10;121.5098;2;1987;1;3;2;602.549
544;12.6;2;0.073920438;5;255.6356;7;1997;4;1;2;2797.6916
374;15.1;2;0.019965179;6;130.531;8;1999;2;1;2;908.817
475;8.51;2;0.07833908099999999;14;172.9422;2;1987;1;3;2;1379.5376
166;20.35;2;0.031102571;5;257.2672;3;2007;3;2;2;2045.3376
1470;17.85;1;0.018097419;9;96.9094;4;2009;2;3;3;1332.9316
823;18.25;1;0.078041216;14;258.4962;4;2009;2;3;3;2848.9582
1271;17.6;1;0.08226356;9;160.49200000000005;2;1987;1;3;2;1278.336
33;11.85;1;0.222063351;5;99.6726;1;1998;3;3;1;195.7452
613;14.1;1;0.126292985;7;88.6198;4;2009;2;3;3;1133.8574
920;15.15;2;0.012260981;14;131.7284;5;2004;4;2;2;1186.4556
66;17.25;1;0.05869048;5;91.612;1;1998;3;3;1;93.212
1461;17.6;1;0.018982338;9;237.05900000000003;4;2009;2;3;3;2836.308
1489;14.6;1;0.059405152;10;179.6976;7;1997;4;1;2;3621.952
605;10.1;1;0.027059264;11;76.467;5;2004;4;2;2;1761.0410000000006
537;10.5;1;0.071244438;6;119.2098;5;2004;4;2;2;1325.6078
1449;12.6;1;0.007455054;10;186.9556;5;2004;4;2;2;3942.8676
1349;18.7;1;0.046088273;9;153.6682;7;1997;4;1;2;3506.7686
947;5.985;1;0.096185556;6;127.1678;4;2009;2;3;3;3560.6984
183;12.1;1;0.11487406;1;221.4114;7;1997;4;1;2;5099.3622
1044;13.0;2;0.08364371599999999;4;196.0426;8;1999;2;1;2;2570.6538
1118;19.2;2;0.022965292;7;181.695;6;2002;3;2;2;2563.33
62;5.78;1;0.014584584;15;146.3102;6;2002;3;2;2;2187.153
383;7.17;2;0.059716729;7;130.9968;5;2004;4;2;2;2348.9424
884;20.85;2;0.06222447900000001;1;88.1514;7;1997;4;1;2;1682.4766
1460;18.75;1;0.034360687;10;215.7218;8;1999;2;1;2;4274.436
934;7.5;1;0.050708743;4;123.4072;2;1987;1;3;2;3185.1872
690;10.395;2;0.036957777;11;230.5352;6;2002;3;2;2;4580.7040000000015
538;12.8;2;0.023530953;11;223.5404;7;1997;4;1;2;1800.3232
638;11.65;2;0.058681957;1;170.4422;2;1987;1;3;2;517.3266
629;20.2;1;0.064728148;14;258.0646;3;2007;3;2;2;5668.6212
577;11.35;2;0.06396817760952248;14;103.0016;5;2004;4;2;2;2125.2336
294;8.71;2;0.120773451;4;186.5924;1;1998;3;3;1;555.2772
1110;8.31;2;0.115911972;14;177.3028;6;2002;3;2;2;1948.1308
939;19.0;2;0.10985775;7;188.8214;1;1998;3;3;1;188.4214
934;7.5;1;0.050853900999999986;4;121.7072;6;2002;3;2;2;367.5216
1274;6.525;1;0.090295708;10;84.6882;7;1997;4;1;2;601.2174
716;6.985;2;0.137580452;11;182.8608;8;1999;2;1;2;4042.7376
1507;11.3;1;0.066816565;10;192.2478;6;2002;3;2;2;1356.2346
5;6.115;2;0.01179078;15;189.053;1;1998;3;3;1;948.765
1156;9.5;2;0.036921781;11;194.2452;1;1998;3;3;1;782.9808
261;15.7;1;0.122742389;4;134.2942;6;2002;3;2;2;1192.4478
281;16.0;1;0.089971292;5;143.2154;7;1997;4;1;2;1701.7848
240;13.1;2;0.099186992;6;198.7768;4;2009;2;3;3;3153.2288
592;16.85;1;0.036596012;14;90.6488;3;2007;3;2;2;633.8416
1031;14.85;2;0.016635488;14;157.563;1;1998;3;3;1;312.926
733;18.2;1;0.090084098;7;197.211;6;2002;3;2;2;3142.576
558;11.0;1;0.008960445;11;119.1756;8;1999;2;1;2;1696.4584
752;21.1;2;0.162418495;7;64.9168;3;2007;3;2;2;639.168
1347;15.2;1;0.056237906;10;110.7912;1;1998;3;3;1;109.1912
1421;9.06;1;0.009791467;12;213.256;8;1999;2;1;2;4687.232
671;11.5;1;0.072820885;7;191.253;2;1987;1;3;2;3036.048
1418;11.15;1;0.07335428599999999;12;66.8142;5;2004;4;2;2;2372.9112
793;13.5;2;0.068010049;5;57.2562;6;2002;3;2;2;770.3306
776;15.1;2;0.087406863;7;221.8456;7;1997;4;1;2;663.1368
227;8.3;2;0.030198228;1;98.2384;8;1999;2;1;2;2167.8448
1198;14.15;2;0.024442501;7;196.411;8;1999;2;1;2;2749.7540000000013
1049;8.365;2;0.039844429;7;190.1188;7;1997;4;1;2;1904.188
499;11.85;2;0.055805027;1;53.0666;8;1999;2;1;2;512.6659999999998
1372;19.6;1;0.047888605999999986;9;42.277;5;2004;4;2;2;605.878
939;19.0;2;0.065735977;7;189.6214;8;1999;2;1;2;2826.321
622;18.25;1;0.07608971099999999;14;212.9218;8;1999;2;1;2;3846.9924
881;19.85;2;0.020908608;14;63.5194;8;1999;2;1;2;557.2746
286;12.85;1;0.030678825;16;251.704;6;2002;3;2;2;3542.056
728;19.6;1;0.039738393;14;163.7526;4;2009;2;3;3;2960.1468
777;15.7;2;0.01903743;7;60.5536;3;2007;3;2;2;490.0288
937;13.3;1;0.06356617;6;151.3708;7;1997;4;1;2;3611.2992
931;10.395;1;0.112553853;14;59.022;4;2009;2;3;3;1378.206
234;10.5;2;0.013493914;14;143.7154;5;2004;4;2;2;3119.9388
679;19.35;1;0.118102769;14;224.8088;7;1997;4;1;2;2013.3792
1247;14.1;1;0.06682033;14;198.9084;2;1987;1;3;2;4761.8016
528;8.6;2;0.040205535;4;188.753;7;1997;4;1;2;7590.12
1487;17.1;1;0.038816115;10;166.4842;6;2002;3;2;2;1326.2736
1441;20.5;1;0.032819637;10;38.9822;8;1999;2;1;2;982.055
839;15.1;2;0.096249842;11;134.4942;8;1999;2;1;2;2119.9072
1096;6.69;2;0.06396817760952248;11;176.937;3;2007;3;2;2;4234.488
553;7.905;1;0.010003987;14;250.7408;2;1987;1;3;2;5757.8384
509;18.0;1;0.124452048;6;118.5124;7;1997;4;1;2;1303.6364
1222;7.84;2;0.154363209;4;50.835;3;2007;3;2;2;599.22
878;15.15;2;0.066551268;6;144.67600000000004;3;2007;3;2;2;3954.852
315;15.2;2;0.17370354899999998;7;175.8054;1;1998;3;3;1;1050.6324
504;19.85;1;0.054025644000000005;13;197.2768;7;1997;4;1;2;6503.5344
503;7.325;1;0.093385381;7;91.3146;7;1997;4;1;2;1641.8628
1493;5.88;1;0.024937792;10;148.4392;6;2002;3;2;2;2087.9488
632;10.695;2;0.060654268;3;174.7712;5;2004;4;2;2;3339.6528
1541;20.25;1;0.025953257;10;179.5976;7;1997;4;1;2;2535.3664
306;8.05;2;0.07884393;7;257.0646;3;2007;3;2;2;8760.5964
569;11.65;1;0.033851785;13;112.186;5;2004;4;2;2;1018.674
679;19.35;1;0.118342285;14;222.6088;6;2002;3;2;2;1789.6704
778;7.235;1;0.058121214;14;115.8834;5;2004;4;2;2;1382.2008
248;12.15;1;0.015457803;6;209.9928;5;2004;4;2;2;5259.82
307;8.615;1;0.116152226;7;94.1436;2;1987;1;3;2;1512.6976
305;6.765;2;0.087260103;6;105.0306;7;1997;4;1;2;2090.612
1001;10.3;2;0.0111263;14;87.25399999999998;7;1997;4;1;2;1211.756
719;13.15;2;0.038167453;14;89.4856;3;2007;3;2;2;1230.3984
418;8.84;2;0.076547632;6;109.5228;5;2004;4;2;2;1657.842
11;8.26;2;0.06396817760952248;15;122.573;6;2002;3;2;2;739.038
1155;20.1;1;0.074931201;5;108.9228;4;2009;2;3;3;1105.228
576;9.695;1;0.06396817760952248;7;185.1898;5;2004;4;2;2;2619.2572
1376;18.85;1;0.16758389;10;194.6136;7;1997;4;1;2;2721.7904
686;18.25;1;0.054318517;14;140.9154;8;1999;2;1;2;6381.693
1498;5.32;1;0.06396817760952248;9;101.7674;2;1987;1;3;2;1120.5414
587;8.115;2;0.032152786;4;157.3972;5;2004;4;2;2;1869.5664
1499;15.1;1;0.055840055;10;139.8496;7;1997;4;1;2;1411.496
1336;8.42;1;0.070968081;10;215.9192;3;2007;3;2;2;1941.4728
456;9.0;1;0.08199601299999999;6;216.2534;5;2004;4;2;2;4301.068
888;8.18;2;0.08273726099999999;6;57.3588;4;2009;2;3;3;343.5528
897;15.35;1;0.014047825;6;36.719;6;2002;3;2;2;585.904
285;20.6;2;0.045982389000000005;14;177.0344;2;1987;1;3;2;535.3032
142;9.3;1;0.042256257;8;124.4388;2;1987;1;3;2;1609.9044
1372;19.6;1;0.06396817760952248;9;42.877;8;1999;2;1;2;649.155
534;11.3;1;0.056424146;1;247.8118;5;2004;4;2;2;2223.1062
521;15.3;2;0.084749164;4;215.5218;5;2004;4;2;2;4060.7142
1402;8.235;1;0.014541462;9;184.495;3;2007;3;2;2;3844.995
547;15.2;1;0.091763303;14;228.5352;7;1997;4;1;2;1832.2816
43;9.0;1;0.039004193;15;37.019;6;2002;3;2;2;659.1419999999998
401;9.0;2;0.05060313;4;150.9024;6;2002;3;2;2;4402.2696
1235;15.35;2;0.113195815;7;190.8504;5;2004;4;2;2;3643.2576
275;20.1;2;0.054584207;7;193.382;5;2004;4;2;2;4247.804
1001;10.3;2;0.018623146;14;87.854;1;1998;3;3;1;259.66200000000003
981;12.35;1;0.093278912;14;118.7124;5;2004;4;2;2;2607.2728
56;8.88;1;0.086957199;8;152.5682;6;2002;3;2;2;1372.2138
835;15.85;1;0.13689554;2;176.437;1;1998;3;3;1;529.311
477;14.1;1;0.090043082;4;140.1496;4;2009;2;3;3;846.8976
1413;20.25;1;0.014251461000000003;10;148.6418;6;2002;3;2;2;2648.5524
1396;16.5;1;0.035711426;9;93.612;8;1999;2;1;2;1584.604
958;13.6;2;0.043655155;7;156.7946;7;1997;4;1;2;3629.2758
608;20.35;1;0.090480214;14;119.5466;1;1998;3;3;1;117.8466
814;7.275;1;0.027942357;14;145.076;5;2004;4;2;2;1611.236
785;19.7;1;0.041730507;6;109.2912;5;2004;4;2;2;2402.2064
1529;14.15;1;0.008829805999999999;10;196.811;4;2009;2;3;3;4517.453
637;19.0;1;0.067722325;14;130.8626;4;2009;2;3;3;1573.9512
1262;20.5;1;0.06396817760952248;10;37.119;4;2009;2;3;3;842.237
18;6.96;1;0.077193561;15;89.9146;7;1997;4;1;2;1277.0044
732;15.35;1;0.013869039;6;62.5168;4;2009;2;3;3;447.4176
1334;17.1;1;0.067290244;10;114.586;6;2002;3;2;2;1584.604
868;10.195;2;0.146960375;6;142.2838;6;2002;3;2;2;1685.8056
1012;5.78;1;0.096536082;2;162.8552;8;1999;2;1;2;3574.0144
53;6.385;1;0.084008316;8;108.2596;6;2002;3;2;2;1186.4556
157;9.3;1;0.01601936;5;248.5092;5;2004;4;2;2;6474.2392
1215;13.65;2;0.13187274;5;188.024;1;1998;3;3;1;745.696
517;9.195;1;0.114863923;6;59.0246;5;2004;4;2;2;1853.5872
1221;9.17;1;0.103138922;1;141.747;8;1999;2;1;2;3006.087
435;12.6;1;0.056191301;13;53.2982;6;2002;3;2;2;736.3748
924;14.85;1;0.01867669;4;188.7214;3;2007;3;2;2;3956.8494
979;19.35;2;0.021578923;7;120.5098;3;2007;3;2;2;1807.647
71;18.7;1;0.06396817760952248;15;52.2324;5;2004;4;2;2;467.3916
557;5.46;2;0.032242661;4;187.624;6;2002;3;2;2;3542.056
989;8.785;1;0.025962714;7;120.9414;5;2004;4;2;2;1949.4624
483;12.6;1;0.096407554;14;210.8612;6;2002;3;2;2;3344.9792
1279;8.76;1;0.050256604;9;127.3336;4;2009;2;3;3;2684.5056
1151;12.3;2;0.058234620999999986;14;58.7562;6;2002;3;2;2;592.562
1282;19.6;1;0.023931217;10;103.1964;2;1987;1;3;2;736.3748
627;8.155;2;0.033692089;6;76.2354;4;2009;2;3;3;1279.0018
78;7.97;1;0.034647829;15;171.2422;3;2007;3;2;2;3103.9596
311;18.85;1;0.142219209;4;167.6132;4;2009;2;3;3;1522.0188
511;11.1;1;0.11089655;7;191.5846;6;2002;3;2;2;2101.9306
1364;9.6;1;0.006708517;10;164.6184;8;1999;2;1;2;2972.1312
783;9.27;1;0.103419257;5;148.105;1;1998;3;3;1;149.805
906;13.35;1;0.032180494;11;61.2194;7;1997;4;1;2;433.4358
149;11.3;2;0.066717378;6;260.8962;5;2004;4;2;2;4920.9278
736;19.0;1;0.128814669;14;107.6622;3;2007;3;2;2;1164.4842
943;12.3;1;0.111500259;1;35.6874;6;2002;3;2;2;846.8976
454;6.425;1;0.010497273;4;118.3808;3;2007;3;2;2;2812.3392
247;11.5;2;0.020653603;5;84.954;4;2009;2;3;3;865.54
367;5.19;1;0.042687151;6;195.911;8;1999;2;1;2;2946.165
982;12.15;1;0.021705417;2;163.5184;2;1987;1;3;2;3137.2496
215;15.25;1;0.026651184;14;86.6198;8;1999;2;1;2;1657.1762
1085;11.8;2;0.106968096;5;221.6772;2;1987;1;3;2;3113.2808
762;15.7;2;0.030686952000000007;14;253.4724;6;2002;3;2;2;1510.0344
302;16.75;2;0.008191729;4;103.5674;7;1997;4;1;2;1629.8784
651;10.8;2;0.048218142;1;42.2138;8;1999;2;1;2;690.4346
1085;11.8;2;0.107036943;5;220.3772;5;2004;4;2;2;4447.544
940;7.81;2;0.034043503;14;168.7158;8;1999;2;1;2;2673.8528
803;11.1;2;0.036027524;6;177.2712;7;1997;4;1;2;3339.6528
1147;12.85;1;0.06396817760952248;6;38.3164;5;2004;4;2;2;502.0132
988;10.5;2;0.02498633;7;216.7508;5;2004;4;2;2;3038.7112
90;6.135;1;0.115032406;15;161.0236;7;1997;4;1;2;1288.9888
157;9.3;1;0.016087659;5;249.6092;4;2009;2;3;3;5976.2208
691;16.6;1;0.06396817760952248;6;54.6614;3;2007;3;2;2;884.1824
1318;8.51;1;0.051936086;10;142.947;5;2004;4;2;2;3006.087
1340;8.645;1;0.1442339;9;95.441;3;2007;3;2;2;3282.394
1201;8.6;2;0.05443912;2;128.83100000000002;2;1987;1;3;2;1038.648
1484;14.5;1;0.089778187;9;158.4604;7;1997;4;1;2;2693.8268
564;6.65;1;0.053372768;4;149.5734;8;1999;2;1;2;2524.0478
1098;20.1;2;0.022406575;7;225.9036;2;1987;1;3;2;3643.2576
1060;15.25;2;0.065896556;14;179.266;7;1997;4;1;2;1438.128
1135;17.7;1;0.088305201;5;182.3292;3;2007;3;2;2;4195.8716
820;7.075;1;0.022566975;6;97.3068;7;1997;4;1;2;1263.6884
742;11.5;1;0.06396817760952248;7;129.3652;2;1987;1;3;2;2066.6432
918;5.82;2;0.077756427;7;254.533;3;2007;3;2;2;1281.665
6;8.785;1;0.020609218;15;155.1656;8;1999;2;1;2;4016.1056
217;5.465;2;0.06396817760952248;1;129.1626;7;1997;4;1;2;3672.5528
762;15.7;2;0.030624844;14;252.2724;7;1997;4;1;2;1258.362
1288;7.39;1;0.092705683;10;251.9066;2;1987;1;3;2;4267.1122
1083;6.8;1;0.03748996;1;48.6034;5;2004;4;2;2;291.6204
658;11.5;1;0.046115083;14;120.2124;5;2004;4;2;2;1540.6612
332;17.6;2;0.053170949;16;45.606;5;2004;4;2;2;1724.422
1027;7.75;2;0.08291501700000001;6;34.9558;5;2004;4;2;2;645.1602
664;18.6;1;0.076975118;14;161.8236;8;1999;2;1;2;1611.236
13;5.73;1;0.045371855;15;86.0882;7;1997;4;1;2;1116.5466
1439;12.15;1;0.028642712;10;149.0708;8;1999;2;1;2;1203.7664
1113;5.44;2;0.017047751;1;174.637;2;1987;1;3;2;2999.429
1167;17.7;2;0.042562588;6;165.021;6;2002;3;2;2;3425.541
135;12.1;1;0.016812745;8;180.666;2;1987;1;3;2;4134.618
974;8.355;1;0.06396817760952248;4;145.6418;2;1987;1;3;2;3384.2614
946;6.26;2;0.016516867;11;151.1366;1;1998;3;3;1;453.4098
1453;15.75;1;0.13496039699999998;10;101.37;2;1987;1;3;2;2097.27
1034;5.905;1;0.045614252;4;221.5456;2;1987;1;3;2;6852.4136
1305;16.0;1;0.099136036;10;210.3902;7;1997;4;1;2;1486.7314
1413;20.25;1;0.014222617;10;148.9418;7;1997;4;1;2;3531.4032
1084;5.175;1;0.037457098;4;83.4224;8;1999;2;1;2;1448.7808
904;9.0;1;0.07927948900000001;4;77.2644;2;1987;1;3;2;1335.5948
674;15.6;2;0.045835395;14;168.2132;8;1999;2;1;2;2367.5848
900;5.175;2;0.029616108;14;107.7622;4;2009;2;3;3;2011.3818
945;18.7;1;0.0576269;5;83.3566;8;1999;2;1;2;1860.2452
1527;17.6;1;0.015687045;10;182.6976;7;1997;4;1;2;3440.8544
1538;18.2;1;0.162960415;9;43.5086;2;1987;1;3;2;1070.6064
1424;13.15;1;0.024651269;10;179.5686;7;1997;4;1;2;1422.1488
1201;8.6;2;0.091195818;2;130.231;1;1998;3;3;1;129.83100000000002
886;20.35;1;0.08960832099999999;5;262.1594;8;1999;2;1;2;3139.9128
1375;7.39;1;0.067766896;9;140.6812;5;2004;4;2;2;3704.5112
1273;19.6;1;0.041355366;10;88.7514;8;1999;2;1;2;2656.542
185;16.25;1;0.14591330800000002;5;95.441;1;1998;3;3;1;193.082
30;6.28;1;0.027748176;15;86.5198;8;1999;2;1;2;1395.5168
37;9.395;1;0.159201868;15;226.072;2;1987;1;3;2;3621.952
205;7.72;1;0.052274691;7;79.1986;3;2007;3;2;2;778.9860000000001
1478;12.65;1;0.042175992;10;106.4938;2;1987;1;3;2;2465.4574
902;16.75;1;0.06396817760952248;2;88.7856;6;2002;3;2;2;966.7416
242;15.5;2;0.026280116;7;102.3332;2;1987;1;3;2;922.7988
56;8.88;1;0.086916126;8;153.3682;8;1999;2;1;2;1219.7456
991;18.25;1;0.075347426;14;126.3046;6;2002;3;2;2;747.0276
1244;8.935;1;0.040410039;6;52.9298;3;2007;3;2;2;539.298
1305;16.0;1;0.09911729;10;210.7902;5;2004;4;2;2;4460.1942
179;19.7;1;0.053439522;7;55.093;4;2009;2;3;3;1018.674
213;20.6;1;0.023448504;7;93.9778;5;2004;4;2;2;2816.334000000001
1420;19.25;1;0.108030434;10;32.4558;7;1997;4;1;2;101.8674
1198;14.15;2;0.024404558;7;198.311;7;1997;4;1;2;2553.343
399;6.63;2;0.010961483;14;58.2588;6;2002;3;2;2;343.5528
379;11.8;2;0.026358005;4;39.6138;7;1997;4;1;2;365.5242
755;12.85;1;0.137227848;14;155.563;7;1997;4;1;2;4224.501
1232;11.6;2;0.144832027;5;239.8222;3;2007;3;2;2;4063.3774
999;12.15;2;0.058756205;7;161.0552;3;2007;3;2;2;3411.5592
883;4.635;1;0.14110815599999998;2;128.2994;8;1999;2;1;2;2698.4874
28;19.6;1;0.024325592000000004;5;48.5718;4;2009;2;3;3;425.4462
1209;20.2;2;0.121500143;14;95.0752;6;2002;3;2;2;2588.6304
143;9.395;2;0.109096371;15;44.6112;7;1997;4;1;2;511.3344
936;11.395;2;0.069574013;11;232.8616;5;2004;4;2;2;2812.3392
219;19.5;2;0.027458099;4;158.792;4;2009;2;3;3;2556.672
1177;18.35;2;0.092226754;6;184.4266;7;1997;4;1;2;3504.1054
413;5.365;2;0.234733477;13;173.4764;1;1998;3;3;1;171.7764
655;11.8;2;0.014144442;6;180.4344;4;2009;2;3;3;535.3032
534;11.3;1;0.056754036;1;247.5118;3;2007;3;2;2;2470.118
1282;19.6;1;0.023999722;10;104.0964;6;2002;3;2;2;525.982
491;14.0;1;0.041355366;16;182.0634;8;1999;2;1;2;4544.085
75;19.7;1;0.024655594;15;84.3592;7;1997;4;1;2;743.0328
1205;12.5;1;0.081134826;11;220.0798;7;1997;4;1;2;4848.3556
1322;12.3;1;0.052608525;10;191.253;6;2002;3;2;2;2656.542
162;7.435;1;0.084452363;16;165.2158;7;1997;4;1;2;2840.9686
170;6.48;1;0.033899898;14;146.9076;7;1997;4;1;2;2956.152
1016;17.6;1;0.058042926;11;154.6314;2;1987;1;3;2;1861.5768
750;8.155;1;0.119692888;11;188.453;6;2002;3;2;2;4364.319
1227;16.1;1;0.0343603;7;253.4356;8;1999;2;1;2;2797.6916
860;15.5;2;0.100922503;7;199.0768;8;1999;2;1;2;2759.0752
972;4.785;1;0.092576144;2;121.0098;5;2004;4;2;2;2530.7058
1275;14.6;1;0.025742955;10;197.1084;8;1999;2;1;2;4761.8016
1132;6.445;1;0.029812714;1;95.4436;4;2009;2;3;3;1229.0668
1182;4.88;2;0.133382115;1;55.0298;2;1987;1;3;2;647.1576
1241;8.1;2;0.06396817760952248;4;88.5198;2;1987;1;3;2;261.6594
584;8.395;1;0.039484739;14;97.9042;5;2004;4;2;2;1686.4714
1303;10.0;1;0.021425341;10;250.175;7;1997;4;1;2;2996.1
933;12.35;2;0.185704641;1;77.1328;2;1987;1;3;2;2239.7512
1507;11.3;1;0.066668724;10;192.4478;5;2004;4;2;2;2712.4692
1004;19.5;2;0.030688557;4;85.75399999999998;5;2004;4;2;2;2163.85
785;19.7;1;0.041803291;6;110.3912;8;1999;2;1;2;3275.736
1027;7.75;2;0.08286168599999999;6;32.6558;2;1987;1;3;2;679.1160000000001
601;15.1;1;0.076385385;1;88.48299999999998;4;2009;2;3;3;988.713
1515;11.1;1;0.033102681;10;116.6124;5;2004;4;2;2;1540.6612
447;7.075;1;0.058676973;5;142.0128;3;2007;3;2;2;2588.6304
376;7.97;1;0.021531416;13;108.4596;5;2004;4;2;2;3020.0688
1439;12.15;1;0.028592842;10;151.0708;5;2004;4;2;2;2858.9452
1247;14.1;1;0.06714840700000001;14;200.4084;4;2009;2;3;3;3968.168
803;11.1;2;0.060302689000000013;6;175.8712;1;1998;3;3;1;175.7712
540;7.42;2;0.036109859;13;186.5582;1;1998;3;3;1;185.7582
948;16.35;1;0.020579897;7;52.1324;8;1999;2;1;2;934.7832
457;19.1;2;0.025912378;7;146.8418;8;1999;2;1;2;1765.7016
794;5.19;2;0.044432887;11;102.899;4;2009;2;3;3;1651.184
106;11.8;1;0.115346634;15;200.2084;8;1999;2;1;2;4563.3932
194;11.35;2;0.063226306;5;87.9856;7;1997;4;1;2;1494.0552
1347;15.2;1;0.03366718;10;109.6912;6;2002;3;2;2;1419.4856
742;11.5;1;0.17386795800000002;7;128.8652;6;2002;3;2;2;1291.652
218;20.25;2;0.022936488;1;240.8538;5;2004;4;2;2;7931.6754
1463;10.1;1;0.054585372;9;196.5084;2;1987;1;3;2;595.2252
1224;13.1;1;0.020913071;5;120.1782;6;2002;3;2;2;2026.0294
1454;12.0;1;0.104230135;9;259.5278;7;1997;4;1;2;2603.278
581;19.0;1;0.111923422;6;106.5622;7;1997;4;1;2;2117.244
75;19.7;1;0.024756031;15;83.8592;4;2009;2;3;3;247.6776
1348;18.6;1;0.012679226000000002;10;120.9414;6;2002;3;2;2;2680.5108
742;11.5;1;0.173483253;7;129.0652;5;2004;4;2;2;3487.4604
1050;16.75;1;0.045138797;14;187.9556;6;2002;3;2;2;2816.334000000001
408;18.85;1;0.04282359;4;254.433;4;2009;2;3;3;2050.664
90;6.135;1;0.115010655;15;161.5236;5;2004;4;2;2;1288.9888
287;20.7;1;0.16977634600000002;4;184.4266;5;2004;4;2;2;3688.532
73;17.6;1;0.041608488;15;165.4526;5;2004;4;2;2;1644.526
1293;16.0;1;0.072608647;10;228.3668;2;1987;1;3;2;5298.4364
1310;8.92;1;0.130191993;10;176.83700000000005;6;2002;3;2;2;2117.244
1459;17.75;1;0.111931193;12;108.8912;3;2007;3;2;2;327.5736
264;15.6;1;0.116913245;6;78.167;7;1997;4;1;2;1837.608
1153;17.75;2;0.063416566;1;154.6656;1;1998;3;3;1;308.9312
13;5.73;1;0.075943184;15;85.5882;1;1998;3;3;1;171.7764
47;5.73;1;0.05190652;15;188.1898;6;2002;3;2;2;1496.7184
941;9.3;1;0.17506050399999998;14;106.7964;4;2009;2;3;3;525.982
1278;20.2;1;0.099893424;10;187.6898;5;2004;4;2;2;3928.8858
300;12.15;1;0.06396817760952248;16;119.244;5;2004;4;2;2;2636.568
237;21.35;1;0.068765205;4;260.4278;2;1987;1;3;2;3644.5892
1006;20.2;2;0.096906831;11;175.5028;4;2009;2;3;3;6729.9064
1284;6.57;1;0.096862255;10;193.982;5;2004;4;2;2;2316.984
542;19.35;2;0.062528426;1;166.9184;7;1997;4;1;2;3302.368
1342;8.6;1;0.032621545;9;143.2154;7;1997;4;1;2;2127.231
1318;8.51;1;0.05190268;10;142.247;2;1987;1;3;2;2862.94
289;7.5;1;0.05461082900000002;6;237.1906;1;1998;3;3;1;237.6906
566;14.3;1;0.127517605;6;86.0224;5;2004;4;2;2;1022.6688
136;15.0;1;0.064271703;8;45.506;6;2002;3;2;2;466.06
864;14.3;1;0.13030659;1;75.7328;2;1987;1;3;2;617.8624
138;10.195;1;0.187841082;8;112.486;1;1998;3;3;1;113.186
